URLink,Date,Relation,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Categories,Tags,Images,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
https://www.giftcart.com/all-gifts/dad.html,29-Jun,Dad,338,external,PER-1190,Halloween Cushion,1,0,visible,1,0,0,0,349,Dad,Best Gifts of Dad,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/m/cm08gbgt47583.jpg,https://www.giftcart.com/halloween-cushion.html,Get it Now,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/dad.html,29-Jun,Dad,339,external,PER-1191,Personalized Laptop Sleeve,1,0,visible,1,0,0,0,997,Dad,Best Gifts of Dad,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08soin47425-r.png,https://www.giftcart.com/personalized-laptop-sleeve.html,Get it Now,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/dad.html,29-Jun,Dad,340,external,PER-1192,Personalized A6 Diary Cover,1,0,visible,1,0,0,0,915,Dad,Best Gifts of Dad,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08soin47423-tb_1.png,https://www.giftcart.com/personalized-a6-diary-cover.html,Get it Now,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/dad.html,29-Jun,Dad,341,external,PER-1193,Personalized Card Holders,1,0,visible,1,0,0,0,582,Dad,Best Gifts of Dad,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08soin47422-rb_1.png,https://www.giftcart.com/personalized-card-holders.html,Get it Now,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/dad.html,29-Jun,Dad,342,external,PER-1194,Personalized Travel Wallet,1,0,visible,1,0,0,0,1248,Dad,Best Gifts of Dad,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08soin47421-r-1.png,https://www.giftcart.com/personalized-travel-wallet.html,Get it Now,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/dad.html,29-Jun,Dad,343,external,PER-1195,Personalized Men's Wallet,1,0,visible,1,0,0,0,799,Dad,Best Gifts of Dad,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08soin47420-rb_1.png,https://www.giftcart.com/personalized-men-s-wallet.html,Get it Now,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/dad.html,29-Jun,Dad,344,external,PER-1196,Personalized Luggage Tag,1,0,visible,1,0,0,0,416,Dad,Best Gifts of Dad,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08soin47419-r_1.png,https://www.giftcart.com/personalized-luggage-tag.html,Get it Now,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/dad.html,29-Jun,Dad,345,external,PER-1197,Personalized Keychain,1,0,visible,1,0,0,0,416,Dad,Best Gifts of Dad,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08soin47418-r_1.png,https://www.giftcart.com/personalized-keychain.html,Get it Now,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/dad.html,29-Jun,Dad,346,external,PER-1198,Personalized Passport Cover without Strap,1,0,visible,1,0,0,0,799,Dad,Best Gifts of Dad,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08soin47417-r_1.png,https://www.giftcart.com/personalized-passport-cover-without-strap.html,Get it Now,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/dad.html,29-Jun,Dad,347,external,PER-1199,Personalized Passport Cover with Strap,1,0,visible,1,0,0,0,799,Dad,Best Gifts of Dad,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08soin47416-r_1.png,https://www.giftcart.com/personalized-passport-cover-with-strap.html,Get it Now,Product Type,Personalized,1,0
